Country,Region,Agglomeration,Population,Area_km2,Lden_45_49,Lden_50_54,Lden_55_59,Lden_60_64,Lden_65_69,Lden_70_74,Lden_over_75,Lnight_40_44,Lnight_45_49,Lnight_50_54,Lnight_55_59,Lnight_60_64,Lnight_65_69,Lnight_over_70,Date_Released,Data_Source,URL,Total_Lden,Total_Lnight,Lden_45_49_pct,Lden_50_54_pct,Lden_55_59_pct,Lden_60_64_pct,Lden_65_69_pct,Lden_70_74_pct,Lden_over_75_pct,Lnight_40_44_pct,Lnight_45_49_pct,Lnight_50_54_pct,Lnight_55_59_pct,Lnight_60_64_pct,Lnight_65_69_pct,Lnight_over_70_pct,Total_Lden_pct,Total_Lnight_pct,Lden_45_49_pct_pct,Lden_50_54_pct_pct,Lden_55_59_pct_pct,Lden_60_64_pct_pct,Lden_65_69_pct_pct,Lden_70_74_pct_pct,Lden_over_75_pct_pct,Lnight_40_44_pct_pct,Lnight_45_49_pct_pct,Lnight_50_54_pct_pct,Lnight_55_59_pct_pct,Lnight_60_64_pct_pct,Lnight_65_69_pct_pct,Lnight_over_70_pct_pct
Hungary,EU27,Miskolc,155650.0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,EU27,Nyiregyhaza,117121.0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,EU27,Pecs,144188.0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,EU27,Szeged,161122.0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,EEA32,Akureyri,,Information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,EEA32,Gardabaer,,Information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,EEA32,Hafnafjordur,,Information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,EEA32,Kopavogur,,Information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,EEA32,Mosfellsbaer,,Information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,EEA32,Reykjanesbaer,,Information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,EEA32,Reykjavik,,Information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,EEA32,Selfoss,,Information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,EEA32,Seltjarnarnes,,Information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,EU27,Cork,272400.0,241,0,0,1900,600,200,0,0,0,0,1600,500,100,0,0,2023-09-12,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,2700,2200,0.0,0.0,0.7,0.22,0.07,0.0,0.0,0.0,0.0,0.59,0.18,0.04,0.0,0.0,0.99,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,EU27,Dublin,1566538.0,959.89,0,0,1700,400,100,0,0,0,0,1100,300,0,0,0,2023-09-12,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,2200,1400,0.0,0.0,0.11,0.03,0.01,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.0,0.0,0.14,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,EU27,Limerick,122596.0,115.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-09-12,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Bari,316227.0,116.256,1600,800,300,100,0,0,0,1000,500,100,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,2800,1600,0.51,0.25,0.09,0.03,0.0,0.0,0.0,0.32,0.16,0.03,0.0,0.0,0.0,0.0,0.89,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Bologna,488742.0,274.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not applicable,Not applicable,Not applicable,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Bolzano,107879.0,52.34,0,0,400,600,0,0,0,0,0,700,100,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,1000,800,0.0,0.0,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.65,0.09,0.0,0.0,0.0,0.93,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Brescia,196700.0,90,0,0,2000,500,0,0,0,0,0,1700,200,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,2500,1900,0.0,0.0,1.02,0.25,0.0,0.0,0.0,0.0,0.0,0.86,0.1,0.0,0.0,0.0,1.27,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Cagliari,342810.0,224.903,0,0,200,0,0,0,0,0,0,200,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,200,200,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Catania,314125.0,180,0,1100,300,0,0,0,0,0,0,0,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,1400,0,0.0,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Ferrara,134914.0,405.154,0,134600,300,0,0,0,0,0,134700,200,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,134900,134900,0.0,99.77,0.22,0.0,0.0,0.0,0.0,0.0,99.84,0.15,0.0,0.0,0.0,0.0,99.99,99.99,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Florence,359755.0,102.32,2100,1700,800,400,0,0,0,2200,1400,800,200,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,5000,4600,0.58,0.47,0.22,0.11,0.0,0.0,0.0,0.61,0.39,0.22,0.06,0.0,0.0,0.0,1.39,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Foggia,146406.0,505.884,200,100,100,0,0,0,0,200,100,0,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,400,300,0.14,0.07,0.07,0.0,0.0,0.0,0.0,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.27,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Forli,117479.0,228.19,100,0,0,0,0,0,0,100,0,0,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,100,100,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Genoa,583601.0,237,0,0,7200,6300,2600,1400,300,0,0,5000,2600,1300,100,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,17800,9000,0.0,0.0,1.23,1.08,0.45,0.24,0.05,0.0,0.0,0.86,0.45,0.22,0.02,0.0,3.05,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Latina,127861.0,277.243,0,0,600,500,1000,700,0,0,0,900,400,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,2800,1300,0.0,0.0,0.47,0.39,0.78,0.55,0.0,0.0,0.0,0.7,0.31,0.0,0.0,0.0,2.19,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Livorno,143683.0,105,1500,1000,500,200,0,0,0,1300,900,400,200,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,3200,2800,1.04,0.7,0.35,0.14,0.0,0.0,0.0,0.9,0.63,0.28,0.14,0.0,0.0,0.0,2.23,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Messina,220094.0,213.75,0,0,2100,1500,700,400,0,0,0,1800,1500,900,100,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,4700,4300,0.0,0.0,0.95,0.68,0.32,0.18,0.0,0.0,0.0,0.82,0.68,0.41,0.05,0.0,2.14,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Milan-Monza,2312197.0,481,6600,2600,1200,300,100,800,200,2200,800,300,100,300,100,100,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,11800,3900,0.29,0.11,0.05,0.01,0.0,0.03,0.01,0.1,0.03,0.01,0.0,0.01,0.0,0.0,0.51,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Modena,187977.0,183.17,4500,2400,1300,2900,100,0,0,3900,2100,2500,1400,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,11200,9900,2.39,1.28,0.69,1.54,0.05,0.0,0.0,2.07,1.12,1.33,0.74,0.0,0.0,0.0,5.96,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Naples,940940.0,118.616,14300,8100,4800,1700,300,100,0,11700,7100,3800,1300,200,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,29300,24100,1.52,0.86,0.51,0.18,0.03,0.01,0.0,1.24,0.75,0.4,0.14,0.02,0.0,0.0,3.11,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Padua,196326.0,93,100,0,0,0,0,0,0,100,0,0,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,100,100,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Palermo,640720.0,78.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Parma,200218.0,260.6,1800,500,100,0,0,0,0,1500,400,0,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,2400,1900,0.9,0.25,0.05,0.0,0.0,0.0,0.0,0.75,0.2,0.0,0.0,0.0,0.0,0.0,1.2,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Perugia,164057.0,449.61,500,100,0,0,0,0,0,100,0,0,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,600,100,0.3,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Pescara,119445.0,34.38,0,0,100,300,400,200,200,0,0,200,300,300,100,200,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,1200,1100,0.0,0.0,0.08,0.25,0.33,0.17,0.17,0.0,0.0,0.17,0.25,0.25,0.08,0.17,1.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Piacenza,102731.0,118.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not applicable,Not applicable,Not applicable,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Prato,200647.0,97.6,0,0,400,200,0,0,0,0,0,500,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,600,500,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Ravenna,160509.0,654.185,0,160300,200,100,0,0,0,0,160400,100,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,160600,160500,0.0,99.87,0.12,0.06,0.0,0.0,0.0,0.0,99.93,0.06,0.0,0.0,0.0,0.0,100.06,99.99,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Reggio Emilia,169029.0,231.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not applicable,Not applicable,Not applicable,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Rimini,148688.0,135.79,700,200,100,0,0,0,0,600,200,100,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,1000,900,0.47,0.13,0.07,0.0,0.0,0.0,0.0,0.4,0.13,0.07,0.0,0.0,0.0,0.0,0.67,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Rome,2783809.0,1287.372,3200,2200,1300,500,200,0,0,2500,2100,1100,500,100,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,7400,6300,0.11,0.08,0.05,0.02,0.01,0.0,0.0,0.09,0.08,0.04,0.02,0.0,0.0,0.0,0.27,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Sassari,111600.0,69.4,0,0,600,200,500,400,0,0,0,100,500,300,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,1700,900,0.0,0.0,0.54,0.18,0.45,0.36,0.0,0.0,0.0,0.09,0.45,0.27,0.0,0.0,1.52,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Taranto,189218.0,247.026,300,300,0,0,0,0,0,400,300,0,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,600,700,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.21,0.16,0.0,0.0,0.0,0.0,0.0,0.32,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Terni,110940.0,211.8,0,0,5900,6100,4400,2700,900,0,0,6600,5100,3500,2800,500,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,20000,18500,0.0,0.0,5.32,5.5,3.97,2.43,0.81,0.0,0.0,5.95,4.6,3.15,2.52,0.45,18.03,16.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
Italy,EU27,Trieste,196908.0,84.9,400,200,100,0,0,0,0,300,100,0,0,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,700,400,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.36,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Turin,1334575.0,249.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not applicable,Not applicable,Not applicable,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Venice,255609.0,415.89,2800,1800,900,300,100,0,0,2600,1700,700,300,0,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,5900,5300,1.1,0.7,0.35,0.12,0.04,0.0,0.0,1.02,0.67,0.27,0.12,0.0,0.0,0.0,2.31,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EU27,Verona,258500.0,198.92,0,0,600,600,300,0,0,0,0,700,600,100,0,0,2024-09-20,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,1500,1400,0.0,0.0,0.23,0.23,0.12,0.0,0.0,0.0,0.0,0.27,0.23,0.04,0.0,0.0,0.58,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,EU27,Riga,614618.0,307.2,34200,18900,7100,3000,300,0,0,31200,16400,6200,2200,200,0,0,2023-07-11,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,63500,56200,5.56,3.08,1.16,0.49,0.05,0.0,0.0,5.08,2.67,1.01,0.36,0.03,0.0,0.0,10.33,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liechtenstein,EEA32,Information not provided,,Information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,EU27,Kaunas,298753.0,156.9478521,4400,1800,700,200,0,0,0,3500,1600,500,100,0,0,0,2024-03-13,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,7100,5700,1.47,0.6,0.23,0.07,0.0,0.0,0.0,1.17,0.54,0.17,0.03,0.0,0.0,0.0,2.38,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,EU27,Siauliai,109636.0,81,700,100,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,800,0,0.64,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,EU27,Vilnius,578801.0,400.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,EU27,Luxembourg,200667.0,226.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-13,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,EU27,Luxembourg_south,180449.0,200.8,0,0,8600,2500,300,0,0,0,0,7200,1500,0,0,0,2024-09-13,Reportnet 3 submission harvested on 18 November 2024,https://reportnet.europa.eu/public/dataflow/873,11400,8700,0.0,0.0,4.77,1.39,0.17,0.0,0.0,0.0,0.0,3.99,0.83,0.0,0.0,0.0,6.32,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,EU27,Valletta,339361.0,54.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,EU27,Alkmaar,249472.0,323.61,0,0,200,0,0,0,0,0,0,0,0,0,0,0,2024-03-21,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,200,0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,EU27,Almere,213006.0,248.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,EU27,Amersfoort,157327.0,63.86,0,0,200,0,0,0,0,0,0,100,0,0,0,0,2024-03-21,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,200,100,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.13,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,EU27,Amsterdam,2636524.0,890.52,0,0,12800,800,100,0,0,0,0,1500,100,0,0,0,2024-03-21,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,13700,1600,0.0,0.0,0.49,0.03,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.52,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,EU27,Apeldoorn,163980.0,341.15,0,0,100,100,0,0,0,0,0,0,0,0,0,0,2024-03-21,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,200,0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,EU27,Arnhem,161852.0,101.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-21,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,EU27,Breda,184068.0,128.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-21,Reportnet 3 submission harvested on 16 April 2024,https://reportnet.europa.eu/public/dataflow/873,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
